web-scraper-order,web-scraper-start-url,detail,prix,address,image_liens
"1708632003-1818","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","325 000 FCFA
                        APPARTEMENT A LOUER
                        Ouest Foire
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1819","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","450 000 FCFA
                        APPARTEMENT A LOUER
                        Mamelles
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1820","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","700 000 FCFA
                        APPARTEMENT A LOUER
                        Mamelles
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1821","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","300 000 FCFA
                        APPARTEMENT A LOUER
                        Mamelles
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1822","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","300 000 FCFA
                        APPARTEMENT A LOUER
                        Ouakam
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1823","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","550 000 FCFA
                        APPARTEMENT A LOUER
                        Mamelles
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1824","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","550 000 FCFA
                        APPARTEMENT À LOUER
                        Mamelles
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1825","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","300 000 FCFA
                        APPARTEMENT A LOUER
                        Dakar
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1826","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","450 000 FCFA
                        APPARTEMENT A LOUER
                        Cité Keur Gorgui
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1827","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","160 000 FCFA
                        STUDIO A  LOUER
                        Maristes
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1828","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","110 000 FCFA
                        MINI STUDIO À LOUER
                        Maristes
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1829","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","240 000 FCFA
                        APPARTEMENT A LOUER
                        Dakar
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1830","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","200 000 FCFA
                        APPARTEMENT A LOUER
                        Guédiawaye
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1831","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","300 000 FCFA
                        APPARTEMENT A LOUER
                        Ngor
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1832","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","200 000 FCFA
                        STUDIO A LOUER
                        Almadies
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1833","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","800 000 FCFA
                        APPARTEMENT À LOUER
                        Mermoz
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1834","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","300 000 FCFA
                        APPARTEMENT A LOUER
                        Almadies
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1835","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","550 000 FCFA
                        APPARTEMENT A LOUER
                        Mamelles
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1836","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","150 000 FCFA
                        APPARTEMENT A LOUER
                        Ouakam
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1837","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","450 000 FCFA
                        APPARTEMENT A LOUER
                        Ouakam
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1838","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","22 000 FCFA
                        Appartement meublé
                        Sicap liberté
                      

                      
                        
                          
						  


 
    773336185
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1839","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","600 000 FCFA
                        APPARTEMENT À LOUER
                        Parcelles assainies
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1840","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","325 000 FCFA
                        APPARTEMENT A LOUER
                        Liberté 6
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1841","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","850 000 FCFA
                        APPARTEMENT A LOUER
                        Ouakam
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1842","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","150 000 FCFA
                        STUDIO A  LOUER
                        Ouakam
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1843","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","225 000 FCFA
                        STUDIO À LOUER
                        Mermoz
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1844","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","300 000 FCFA
                        APPARTEMENT A LOUER
                        Mamelles
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1845","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","1 000 000 FCFA
                        APPARTEMENT A LOUER
                        Yoff
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1846","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","200 000 FCFA
                        APPARTEMENT A LOUER
                        Maristes
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1847","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","APPARTEMENTS A LOUER
                        Ouakam
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1848","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","500 000 FCFA
                        Appartement de 4 chambres salon à louer
                        Almadies
                      

                      
                        
                          
						  


 
    764996878","","",""
"1708632003-1849","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","500 000 FCFA
                        APPARTEMMENT À LOUER À NGOR ALMADIES
                        Almadies
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1850","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","150 000 FCFA
                        STUDIO À LOUER À OUEST FOIRE
                        Ouest Foire
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1851","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","250 000 FCFA
                        APPARTEMENT À LOUER À OUEST FOIRE
                        Ouest Foire
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1852","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","680 000 FCFA
                        APPARTEMENT À LOUER À MERMOZ
                        Mermoz
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1853","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","450 000 FCFA
                        APPARTEMENT À LOUER AUX MARISTES
                        Dakar
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1854","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","300 000 FCFA
                        APPARTEMENT À LOUER À SACRÉ COEUR 3
                        Sacré Coeur
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1855","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","300 000 FCFA
                        APPARTEMENT À LOUER À DIAMALAYE
                        Diamalaye
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1856","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","850 000 FCFA
                        APPARTEMENT À LOUER CITÉ KEUR GORGUI
                        Cité Keur Gorgui
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632003-1857","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","700 000 FCFA","",""
"1708632003-1858","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","1 500 000 FCFA","",""
"1708632003-1859","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","700 000 FCFA","",""
"1708632003-1860","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","325 000 FCFA","",""
"1708632003-1861","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","450 000 FCFA","",""
"1708632003-1862","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","700 000 FCFA","",""
"1708632003-1863","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","300 000 FCFA","",""
"1708632003-1864","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","300 000 FCFA","",""
"1708632003-1865","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","550 000 FCFA","",""
"1708632003-1866","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","550 000 FCFA","",""
"1708632003-1867","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","300 000 FCFA","",""
"1708632003-1868","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","450 000 FCFA","",""
"1708632003-1869","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","160 000 FCFA","",""
"1708632003-1870","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","110 000 FCFA","",""
"1708632003-1871","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","240 000 FCFA","",""
"1708632003-1872","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","200 000 FCFA","",""
"1708632003-1873","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","300 000 FCFA","",""
"1708632003-1874","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","200 000 FCFA","",""
"1708632003-1875","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","800 000 FCFA","",""
"1708632003-1876","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","300 000 FCFA","",""
"1708632003-1877","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","550 000 FCFA","",""
"1708632003-1878","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","150 000 FCFA","",""
"1708632003-1879","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","450 000 FCFA","",""
"1708632003-1880","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","22 000 FCFA","",""
"1708632003-1881","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","600 000 FCFA","",""
"1708632003-1882","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","325 000 FCFA","",""
"1708632003-1883","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","850 000 FCFA","",""
"1708632003-1884","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","150 000 FCFA","",""
"1708632003-1885","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","225 000 FCFA","",""
"1708632003-1886","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","300 000 FCFA","",""
"1708632003-1887","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","1 000 000 FCFA","",""
"1708632003-1888","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","200 000 FCFA","",""
"1708632003-1889","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1890","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","500 000 FCFA","",""
"1708632003-1891","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","500 000 FCFA","",""
"1708632003-1892","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","150 000 FCFA","",""
"1708632003-1893","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","250 000 FCFA","",""
"1708632003-1894","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","680 000 FCFA","",""
"1708632003-1895","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","450 000 FCFA","",""
"1708632003-1896","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","300 000 FCFA","",""
"1708632003-1897","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","300 000 FCFA","",""
"1708632003-1898","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","850 000 FCFA","",""
"1708632003-1899","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","APPARTEMENTS À LOUER",""
"1708632003-1900","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1901","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1902","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1903","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1904","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1905","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1906","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1907","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1908","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1909","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1910","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1911","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1912","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1913","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1914","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1915","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1916","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1917","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1918","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1919","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1920","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1921","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1922","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1923","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1924","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1925","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1926","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1927","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1928","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1929","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1930","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1931","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1932","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1933","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1934","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1935","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1936","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1937","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1938","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1939","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1940","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632003-1941","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=12","","","",""
"1708632013-1942","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","250 000 FCFA
                        APPARTEMENT A LOUER A OUEST FOIRE
                        Ouest Foire
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1943","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","250 000 FCFA
                        APPARTEMENT A LOUER  A OUAKAM
                        Ouakam
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1944","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","350 000 FCFA
                        APPARTEMENT À LOUER AUX MAMELLES
                        Mamelles
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1945","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","175 000 FCFA
                        APPARTEMENT A LOUER AUX ALMADIES
                        Almadies
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1946","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","400 000 FCFA
                        APPARTEMENT À LOUER AUX ALMADIES
                        Almadies
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1947","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","150 000 FCFA
                        APPARTEMENT A LOUER A GUEDIAWAYE
                        Guédiawaye
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1948","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","300 000 FCFA
                        APPARTEMENT A LOUER A OUEST FOIRE
                        Ouest Foire
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1949","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","200 000 FCFA
                        APPARTEMENT À LOUER À YOFF APIX
                        Yoff
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1950","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","250 000 FCFA
                        APPARTEMENT À LOUER À OUEST FOIRE
                        Ouest Foire
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1951","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","275 000 FCFA
                        STUDIO A LOUER A MERMOZ
                        Mermoz
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1952","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","2 500 000 FCFA
                        VILLA A LOUER AUX ALMADIES
                        Almadies
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1953","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","450 000 FCFA
                        APPARTEMENT A LOUER A LIBERTE 6
                        Liberté 6
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1954","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","500 000 FCFA
                        APPARTEMENT A LOUER AUX ALMADIES
                        Almadies
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1955","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","160 000 FCFA
                        STUDIO A LOUER A NORD FOIRE
                        Nord Foire
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1956","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","600 000 FCFA
                        APPARTEMENT A LOUER A OUEST FOIRE
                        Ouest Foire
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1957","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","200 000 FCFA
                        Appartement F4
                        Thiès
                      

                      
                        
                          
						  


 
    776323884
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1958","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","350 000 FCFA
                        APPARTEMENT A LOUER A LIBERTE 6
                        Liberté 6
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1959","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","1 600 000 FCFA
                        APPARTEMENT A LOUER A DAKAR PLATEAU
                        Dakar
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1960","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","225 000 FCFA
                        STUDIO A LOUER A LIBERTE 6
                        Liberté 6
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1961","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","650 000 FCFA
                        Appartement à louer à Sacré cœur
                        Sacré Coeur
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1962","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","1 800 000 FCFA
                        APPARTEMENT A LOUER AU POINT E
                        Point E
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1963","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","350 000 FCFA
                        APPARTEMENT A LOUER A NGOR
                        Ngor
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1964","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","350 000 FCFA
                        APPARTEMENT A LOUER A LIBERTE 6
                        Liberté 6
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1965","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","250 000 FCFA
                        APPARTEMENT A LOUER JET D'EAU
                        Biscuiterie
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1966","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","150 000 FCFA
                        STUDIO A LOUER GRAND DAKAR
                        Grand Dakar
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
"1708632013-1967","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=11","350 000 FCFA
                        Appartement à louer à Sacré coeur
                        Sacré Coeur
                      

                      
                        
                          
						  


 
    776514242
	
	
	
	

  
  Whatsapp
  	
	
	
    Whatsapp","","",""
